KESİNTİ_NO,cagri_count
2353196,2.0
2362974,2.0
2339282,1.0
2339474,4.0
2360654,4.0
2319503,2.0
2344977,2.0
2345291,3.0
2358593,2.0
2341841,2.0
2341923,5.0
2356970,2.0
2320951,2.0
2359657,2.0
2336558,2.0
2319274,2.0
2353140,6.0
2315869,2.0
2354286,2.0
2343601,2.0
2316325,2.0
2360113,3.0
2356019,2.0
2317376,2.0
2319369,2.0
2363329,2.0
2356934,2.0
2365565,2.0
2362085,2.0
2359386,5.0
2355601,2.0
2358973,2.0
2353576,4.0
2348626,3.0
2321504,1.0
2335662,2.0
2321430,2.0
2316952,2.0
2348849,2.0
2359066,2.0
2361458,2.0
2361549,2.0
2356338,2.0
2357094,2.0
2340189,1.0
2362345,2.0
2319492,2.0
2339210,2.0
2340326,2.0
2319459,2.0
2319939,2.0
2359153,2.0
2341600,2.0
2319330,2.0
2338595,1.0
2321572,1.0
2357127,2.0
2360275,4.0
2360134,1.0
2355434,2.0
2355004,2.0
2361349,2.0
2360677,2.0
2362339,5.0
2320887,1.0
2315929,2.0
2356026,3.0
2334827,2.0
2335405,2.0
2351784,3.0
2346755,4.0
2356063,2.0
2350929,2.0
2362493,2.0
2362662,4.0
2362701,3.0
2333607,2.0
2347666,2.0
2343226,3.0
2349513,2.0
2319950,2.0
2349020,3.0
2334660,2.0
2337175,2.0
2361356,2.0
2332983,1.0
2365916,3.0
2357323,2.0
2343192,2.0
2360091,4.0
2366052,4.0
2352222,2.0
2319516,2.0
2316582,3.0
2358961,4.0
2336192,2.0
2343733,3.0
2350531,1.0
2340708,1.0
2320996,3.0
2335628,4.0
2332906,1.0
2339707,1.0
2342789,2.0
2344392,2.0
2355463,2.0
2347315,3.0
2337161,2.0
2352167,2.0
2322143,1.0
2359690,2.0
2348049,2.0
2361040,2.0
2340372,2.0
2345868,2.0
2352445,4.0
2352076,2.0
2356439,2.0
2358919,2.0
2334529,2.0
2351753,1.0
2348412,2.0
2360706,4.0
2335348,1.0
2319976,2.0
2317983,3.0
2346255,2.0
2318595,2.0
2359890,2.0
2354754,2.0
2347673,2.0
2362768,6.0
2316950,1.0
2334156,4.0
2340578,2.0
2350552,2.0
2355168,2.0
2343046,3.0
2342750,2.0
2321083,1.0
2352350,2.0
2348424,2.0
2360947,2.0
2320571,1.0
2358635,2.0
2338214,2.0
2336398,2.0
2336657,1.0
2321048,1.0
2316972,2.0
2363682,2.0
2354114,2.0
2337143,2.0
2357663,1.0
2349752,2.0
2364306,2.0
2335744,2.0
2341431,2.0
2353381,2.0
2335243,2.0
2355916,2.0
2363185,1.0
2322195,1.0
2322153,1.0
2355643,2.0
2355747,2.0
2356351,3.0
2364560,2.0
2365919,5.0
2352235,2.0
2348662,6.0
2341264,2.0
2357000,2.0
2357115,2.0
2353878,2.0
2341386,6.0
2340815,1.0
2334883,1.0
2322203,1.0
2333881,2.0
2321050,2.0
2356902,2.0
2333774,2.0
2320308,1.0
2343334,3.0
2343384,2.0
2343316,2.0
2366137,3.0
2337833,2.0
2341666,3.0
2340845,1.0
2345969,1.0
2357420,4.0
2365602,2.0
2354220,2.0
2334881,4.0
2317370,2.0
2347184,4.0
2355812,2.0
2336585,3.0
2348707,4.0
2352757,2.0
2353139,2.0
2318636,1.0
2321412,2.0
2320911,2.0
2338780,2.0
2344134,3.0
2346827,1.0
2341256,1.0
2344627,3.0
2318630,1.0
2336436,2.0
2344447,3.0
2334735,5.0
2318198,2.0
2349010,2.0
2348011,2.0
2318920,1.0
2320101,2.0
2360839,2.0
2319300,3.0
2350974,7.0
2336513,2.0
2336964,2.0
2350712,2.0
2359841,2.0
2319361,2.0
2322501,1.0
2353602,4.0
2354529,4.0
2352857,2.0
2358091,3.0
2320242,2.0
2333529,2.0
2318906,1.0
2360285,2.0
2351563,2.0
2340835,3.0
2351745,4.0
2337767,2.0
2360410,3.0
2350504,4.0
2343169,3.0
2316307,2.0
2361862,2.0
2339497,1.0
2335204,2.0
2318126,2.0
2335286,3.0
2356965,2.0
2335920,2.0
2321439,2.0
2333165,1.0
2352993,2.0
2348640,6.0
2336254,1.0
2354121,1.0
2357304,2.0
2348893,2.0
2346054,2.0
2317519,2.0
2347173,2.0
2333961,2.0
2353848,2.0
2350423,2.0
2364402,2.0
2362550,2.0
2355142,5.0
2336368,1.0
2341119,3.0
2336877,1.0
2360011,2.0
2322512,3.0
2351684,2.0
2335631,2.0
2359529,1.0
2355540,2.0
2358809,4.0
2338037,2.0
2316904,3.0
2338955,2.0
2341815,1.0
2321183,2.0
2333979,5.0
2334182,2.0
2341364,1.0
2354233,2.0
2359419,2.0
2361430,2.0
2365749,5.0
2348375,2.0
2319659,3.0
2365069,2.0
2345239,2.0
2337482,1.0
2316311,2.0
2342658,2.0
2352347,4.0
2332762,2.0
2363771,3.0
2348591,4.0
2355225,2.0
2366005,2.0
2342794,2.0
2340216,1.0
2336231,1.0
2365397,2.0
2341012,2.0
2336372,1.0
2347687,1.0
2359438,5.0
2346017,2.0
2320073,2.0
2354034,2.0
2342592,3.0
2341318,2.0
2316744,2.0
2334017,2.0
2318987,2.0
2365313,2.0
2355340,2.0
2357554,2.0
2360492,2.0
2333205,1.0
2338997,1.0
2361328,1.0
2363011,2.0
2332766,2.0
2341144,3.0
2341108,2.0
2321894,2.0
2342451,1.0
2357366,2.0
2336078,1.0
2335086,2.0
2340218,1.0
2332669,0.0
2316613,3.0
2334691,3.0
2335807,2.0
2348076,2.0
2340796,2.0
2335967,2.0
2344192,1.0
2317829,2.0
2334689,3.0
2347341,2.0
2334293,2.0
2340473,2.0
2333106,3.0
2321775,2.0
2343887,2.0
2342781,2.0
2363454,2.0
2336204,1.0
2344692,2.0
2353613,3.0
2343150,2.0
2354868,2.0
2321416,2.0
2355522,2.0
2355351,2.0
2356016,2.0
2320065,1.0
2362405,2.0
2360655,2.0
2352457,2.0
2342088,3.0
2319469,2.0
2356359,2.0
2336628,1.0
2316543,2.0
2365596,2.0
2316611,3.0
2354328,2.0
2359888,2.0
2359814,2.0
2363423,2.0
2344083,3.0
2321511,1.0
2336481,1.0
2337124,2.0
2319167,3.0
2318687,11.0
2352063,2.0
2316360,2.0
2359904,2.0
2344160,4.0
2333828,2.0
2342572,3.0
2345754,5.0
2317729,2.0
2353351,2.0
2348106,3.0
2320419,1.0
2318945,1.0
2319934,2.0
2357062,2.0
2354732,3.0
2321669,1.0
2319291,2.0
2366049,2.0
2321728,2.0
2356132,1.0
2346493,3.0
2359540,3.0
2338774,2.0
2344476,4.0
2346590,2.0
2345591,2.0
2349007,1.0
2335049,2.0
2362871,4.0
2340550,2.0
2341568,1.0
2318213,2.0
2340562,3.0
2349064,2.0
2343523,2.0
2339937,3.0
2364603,1.0
2322186,5.0
2355839,5.0
2353919,2.0
2332842,2.0
2358211,1.0
2358232,3.0
2352996,2.0
2319356,2.0
2317443,2.0
2349016,3.0
2358492,4.0
2363042,2.0
2359911,2.0
2316911,2.0
2362337,2.0
2360521,2.0
2359843,1.0
2355588,2.0
2357465,3.0
2353992,2.0
2321039,1.0
2320495,2.0
2353706,2.0
2321697,2.0
2333328,2.0
2362694,1.0
2333510,3.0
2361876,2.0
2365184,2.0
2360118,2.0
2340518,2.0
2315894,2.0
2336642,2.0
2360694,1.0
2316598,3.0
2353587,2.0
2341977,2.0
2362496,2.0
2320423,1.0
2343789,5.0
2360279,4.0
2339775,4.0
2363235,1.0
2343539,2.0
2344057,3.0
2346374,2.0
2342608,5.0
2334011,2.0
2350479,3.0
2340671,1.0
2361544,2.0
2349069,2.0
2356520,2.0
2354497,3.0
2335116,2.0
2350428,2.0
2350323,2.0
2340388,1.0
2316979,2.0
2320592,2.0
2350932,2.0
2353785,2.0
2362239,2.0
2316515,2.0
2352399,1.0
2336546,2.0
2362158,4.0
2365584,2.0
2356157,2.0
2334536,2.0
2320203,2.0
2333414,2.0
2316310,2.0
2353033,2.0
2351214,1.0
2353627,1.0
2351954,2.0
2338064,2.0
2335081,3.0
2365391,7.0
2354760,2.0
2362912,6.0
2345904,4.0
2363427,5.0
2316332,2.0
2316564,2.0
2333072,2.0
2360389,5.0
2349987,4.0
2316001,2.0
2317321,1.0
2365042,2.0
2356801,2.0
2316912,1.0
2355009,3.0
2321916,2.0
2360599,2.0
2362773,4.0
2355954,1.0
2338374,2.0
2318934,1.0
2349770,2.0
2352105,1.0
2345838,2.0
2342927,4.0
2358460,1.0
2363225,1.0
2319211,2.0
2319000,1.0
2364355,2.0
2316908,1.0
2364499,2.0
2360783,3.0
2358217,1.0
2358814,5.0
2318255,1.0
2317088,4.0
2319780,2.0
2346460,2.0
2355730,2.0
2355815,2.0
2340828,2.0
2344960,3.0
2339794,5.0
2337059,2.0
2360131,1.0
2360405,1.0
2364352,2.0
2364029,2.0
2347423,2.0
2359083,2.0
2364609,1.0
2322108,7.0
2346109,2.0
2335770,1.0
2339243,1.0
2358775,3.0
2358987,1.0
2341840,1.0
2359018,2.0
2316821,3.0
2351399,2.0
2361220,4.0
2349131,2.0
2340172,1.0
2348949,2.0
2352674,3.0
2356921,2.0
2345684,2.0
2356928,2.0
2340522,2.0
2360397,2.0
2318270,2.0
2353360,2.0
2347071,4.0
2361293,3.0
2355749,2.0
2358369,2.0
2364616,2.0
2339767,2.0
2335803,1.0
2339432,2.0
2349564,4.0
2365066,2.0
2338177,4.0
2320156,5.0
2362161,5.0
2317845,2.0
2364424,2.0
2353482,2.0
2353311,2.0
2353170,2.0
2337678,3.0
2352539,1.0
2362358,8.0
2356566,2.0
2358178,2.0
2362093,2.0
2318572,2.0
2339675,1.0
2342898,2.0
2345138,2.0
2320034,6.0
2338844,2.0
2335332,0.0
2335339,0.0
2335586,11.0
2349873,1.0
2319394,2.0
2354485,2.0
2362164,3.0
2336350,1.0
2334210,2.0
2334128,2.0
2339962,2.0
2338226,1.0
2362949,2.0
2363218,3.0
2363086,2.0
2339830,1.0
2343651,3.0
2343611,2.0
2343748,1.0
2348995,2.0
2353216,2.0
2348908,2.0
2337132,2.0
2345922,4.0
2360144,2.0
2361985,1.0
2358431,2.0
2352275,14.0
2341225,1.0
2334688,1.0
2335664,1.0
2356108,1.0
2348604,2.0
2362346,1.0
2358865,6.0
2336066,1.0
2352943,1.0
2341106,1.0
2342552,1.0
2365108,2.0
2361431,2.0
2356352,2.0
2354302,2.0
2320716,2.0
2316797,2.0
2317261,0.0
2365392,2.0
2358195,3.0
2357727,2.0
2364801,2.0
2345798,2.0
2363420,1.0
2363140,1.0
2357056,2.0
2337533,1.0
2335071,2.0
2344506,2.0
2345767,1.0
2340988,2.0
2345887,2.0
2347312,1.0
2317684,2.0
2338140,5.0
2365474,1.0
2344276,2.0
2361399,2.0
2341492,2.0
2337567,2.0
2342702,1.0
2355834,2.0
2358650,1.0
2358586,1.0
2335223,1.0
2365370,4.0
2366028,2.0
2334789,2.0
2343279,2.0
2355873,1.0
2350458,2.0
2363846,2.0
2321825,18.0
2356256,1.0
2321391,3.0
2321947,1.0
2356242,3.0
2316653,1.0
2316289,1.0
2317302,1.0
2317371,7.0
2315885,1.0
2336165,1.0
2337899,3.0
2337850,3.0
2339326,1.0
2349548,5.0
2321868,1.0
2339141,1.0
2341545,2.0
2346287,2.0
2362033,3.0
2355967,2.0
2318253,2.0
2360952,1.0
2354755,2.0
2337632,2.0
2335263,1.0
2362901,2.0
2364997,1.0
2320001,2.0
2338291,1.0
2341668,2.0
2355782,3.0
2354534,6.0
2320599,1.0
2347108,2.0
2335191,1.0
2349901,2.0
2349810,2.0
2337460,2.0
2363000,2.0
2344322,2.0
2355304,1.0
2319587,2.0
2321397,1.0
2363389,3.0
2364586,1.0
2357405,1.0
2362665,1.0
2319439,0.0
2359209,0.0
2342555,2.0
2334667,1.0
2318471,1.0
2361241,0.0
2362037,1.0
2321879,1.0
2363082,2.0
2342754,1.0
2356313,1.0
2316672,4.0
2349419,1.0
2350667,5.0
2363363,1.0
2345159,1.0
2321738,1.0
2317252,2.0
2343865,4.0
2338113,1.0
2318947,1.0
2363152,1.0
2358331,0.0
2318450,2.0
2339616,0.0
2338692,1.0
2359715,1.0
2361421,2.0
2346879,1.0
2349882,1.0
2347520,1.0
2347491,3.0
2360785,2.0
2341596,2.0
2355083,3.0
2348903,1.0
2332544,2.0
2364701,1.0
2317024,1.0
2337901,2.0
2360372,1.0
2332529,2.0
2339661,2.0
2359721,1.0
2339891,1.0
2351074,1.0
2319803,2.0
2333676,0.0
2316421,1.0
2346081,1.0
2339364,0.0
2357175,2.0
2336249,0.0
2355784,0.0
2365405,1.0
2357342,1.0
2359322,1.0
2356547,0.0
2332556,0.0
2358512,1.0
2365190,0.0
2321590,0.0
2335431,0.0
2336501,0.0
2345706,1.0
2322022,0.0
2345367,1.0
2318561,1.0
2362893,1.0
2344509,1.0
2363123,1.0
2317071,3.0
2342460,1.0
2344720,1.0
2346693,2.0
2364504,1.0
2364776,1.0
2343341,1.0
2342073,1.0
2365892,1.0
2334501,0.0
2357996,1.0
2342037,1.0
2318183,1.0
2336947,0.0
2341141,1.0
2349076,1.0
2320570,0.0
2317038,1.0
2355529,1.0
2350242,1.0
2342008,0.0
2340527,0.0
2321205,0.0
2341021,0.0
2319770,1.0
2319975,0.0
2318919,0.0
2356960,2.0
2339039,0.0
2346547,1.0
2321251,1.0
2360028,1.0
2340373,0.0
2340826,0.0
2337669,0.0
2338829,0.0
2341332,0.0
2319986,0.0
2361184,0.0
2361523,1.0
2355008,1.0
2317652,0.0
2334371,0.0
2348408,0.0
2348806,1.0
2349461,1.0
2320219,1.0
2335659,0.0
2345604,0.0
2352218,1.0
2337741,0.0
2336888,0.0
2353519,1.0
2364419,1.0
2353528,1.0
2357301,1.0
2332872,1.0
2317938,2.0
2337590,0.0
2322135,2.0
2334858,0.0
2346822,1.0
2355246,0.0
2361933,0.0
2333935,0.0
2353167,0.0
2359821,1.0
2355223,1.0
2353001,1.0
2359702,1.0
2319658,0.0
2339681,0.0
2366156,1.0
2362856,1.0
2335301,2.0
2318507,1.0
2339112,0.0
2360519,1.0
2333865,1.0
2358787,1.0
2349653,1.0
2352119,1.0
2349903,1.0
2362385,1.0
2315940,0.0
2334710,2.0
2362829,1.0
2317373,0.0
2342695,0.0
2342768,0.0
2359720,1.0
2360516,1.0
2364511,1.0
2340890,0.0
2360062,2.0
2316191,1.0
2360413,1.0
2345009,2.0
2347874,1.0
2342089,2.0
2346011,1.0
2347905,1.0
2317906,2.0
2347087,1.0
2342039,1.0
2359223,1.0
2341218,0.0
2338258,0.0
2316179,0.0
2349343,1.0
2334599,0.0
2360046,1.0
2319805,2.0
2320191,1.0
2351439,1.0
2342668,0.0
2359795,1.0
2341277,0.0
2351172,1.0
2343410,1.0
2342041,1.0
2364962,1.0
2345590,1.0
2352826,2.0
2341527,0.0
2340252,0.0
2357813,1.0
2341093,1.0
2340981,1.0
2344707,1.0
2318499,1.0
2339653,0.0
2366088,1.0
2339780,1.0
2344744,1.0
2357008,1.0
2349643,1.0
2340408,1.0
2338531,1.0
2355978,1.0
2334895,0.0
2321470,1.0
2319418,1.0
2344818,1.0
2344791,1.0
2358645,1.0
2353390,1.0
2357430,1.0
2319992,0.0
2358654,1.0
2349808,1.0
2345309,1.0
2347117,1.0
2363574,1.0
2353162,1.0
2343059,2.0
2316805,0.0
2365294,0.0
2345351,2.0
2360284,1.0
2354282,1.0
2366085,1.0
2366115,1.0
2358804,1.0
2357562,1.0
2359805,1.0
2334079,1.0
2361858,1.0
2346979,1.0
2363047,1.0
2358283,2.0
2339479,0.0
2359936,1.0
2363157,1.0
2349050,1.0
2349359,2.0
2346192,1.0
2365774,3.0
2359759,1.0
2359704,1.0
2351697,2.0
2344932,2.0
2351608,1.0
2336977,0.0
2347170,3.0
2344257,1.0
2360356,2.0
2356370,1.0
2340827,0.0
2340435,1.0
2363639,1.0
2320922,0.0
2362687,0.0
2360551,1.0
2320507,0.0
2357026,1.0
2353998,1.0
2361680,1.0
2319630,1.0
2355872,1.0
2319783,1.0
2340948,1.0
2320654,0.0
2318246,1.0
2363502,1.0
2362062,1.0
2366026,1.0
2351607,2.0
2317602,0.0
2333511,0.0
2316021,0.0
2344372,4.0
2354782,1.0
2361043,1.0
2352022,1.0
2364628,1.0
2357804,1.0
2316380,0.0
2340711,0.0
2355281,1.0
2357148,1.0
2357517,1.0
2349385,1.0
2363126,1.0
2338036,0.0
2358600,1.0
2357875,1.0
2335069,1.0
2340606,2.0
2343453,1.0
2347477,1.0
2321010,0.0
2348912,1.0
2356330,1.0
2355740,1.0
2355838,1.0
2321428,2.0
2359316,1.0
2343936,1.0
2321765,0.0
2333381,1.0
2358897,1.0
2355432,1.0
2357890,1.0
2340798,1.0
2340194,1.0
2355875,1.0
2347322,2.0
2342268,1.0
2336325,1.0
2359851,1.0
2341502,1.0
2337008,1.0
2359065,1.0
2358766,2.0
2359497,2.0
2335666,1.0
2321431,1.0
2335776,1.0
2348652,2.0
2343298,2.0
2343459,2.0
2345531,2.0
2359016,1.0
2343790,1.0
2365998,1.0
2363310,1.0
2348746,0.0
2361188,2.0
2343290,2.0
2354339,1.0
2355361,1.0
2341361,1.0
2353731,1.0
2362614,1.0
2357113,1.0
2340129,0.0
2333379,1.0
2336032,1.0
2335786,0.0
2335906,1.0
2334257,1.0
2318908,1.0
2343087,1.0
2319683,1.0
2336515,1.0
2321820,1.0
2338801,1.0
2349890,1.0
2339360,0.0
2344739,1.0
2317912,3.0
2351346,3.0
2318872,2.0
2360465,2.0
2346312,1.0
2353870,2.0
2359201,3.0
2357422,2.0
2356254,5.0
2335954,2.0
2352364,1.0
2356482,2.0
2354365,4.0
2343454,1.0
2320069,0.0
2342638,1.0
2359832,1.0
2318224,1.0
2361460,1.0
2339489,2.0
2340941,1.0
2347977,2.0
2335916,0.0
2333630,1.0
2348417,1.0
2343432,2.0
2353658,2.0
2320393,2.0
2363947,1.0
2359668,2.0
2359363,1.0
2344502,1.0
2336499,2.0
2346002,0.0
2363525,1.0
2361992,1.0
2353019,1.0
2335839,1.0
2319955,1.0
2364773,1.0
2319906,1.0
2343151,1.0
2350492,3.0
2354536,1.0
2338085,1.0
2347470,2.0
2347317,2.0
2360781,4.0
2320871,1.0
2339070,1.0
2339118,4.0
2318898,1.0
2317498,1.0
2345089,1.0
2347190,2.0
2319473,1.0
2365276,3.0
2321305,1.0
2348095,2.0
2341437,1.0
2336949,2.0
2358472,1.0
2348559,1.0
2340876,1.0
2359057,1.0
2356025,2.0
2320217,1.0
2335535,1.0
2355982,2.0
2335812,1.0
2333928,1.0
2366095,1.0
2319758,1.0
2317216,2.0
2334476,1.0
2353745,2.0
2363098,2.0
2361451,1.0
2362990,1.0
2346703,2.0
2340256,1.0
2356307,1.0
2356064,2.0
2361924,2.0
2358767,3.0
2361248,0.0
2364357,1.0
2345493,3.0
2320662,1.0
2347476,1.0
2359578,2.0
2363328,1.0
2360071,1.0
2352997,3.0
2338081,3.0
2348892,1.0
2365253,3.0
2359463,1.0
2334940,1.0
2316777,1.0
2344918,1.0
2343524,1.0
2336899,1.0
2322014,1.0
2337144,1.0
2348016,1.0
2359682,1.0
2359495,2.0
2344655,0.0
2320211,1.0
2316403,1.0
2316059,1.0
2355229,1.0
2320566,1.0
2316656,1.0
2317080,5.0
2362885,4.0
2349167,1.0
2317720,1.0
2357394,1.0
2360470,1.0
2334144,1.0
2319944,0.0
2321702,1.0
2358886,3.0
2352667,3.0
2352346,3.0
2351538,1.0
2350512,2.0
2333798,2.0
2362513,1.0
2361153,1.0
2317068,1.0
2336115,1.0
2345339,3.0
2357221,2.0
2361576,2.0
2358807,2.0
2356102,1.0
2337618,1.0
2317908,3.0
2316877,1.0
2339098,1.0
2347022,3.0
2317450,1.0
2346599,2.0
2340506,1.0
2363081,2.0
2341934,1.0
2355363,3.0
2346104,2.0
2363347,4.0
2333945,2.0
2334404,1.0
2333181,1.0
2365034,1.0
2361116,0.0
2337910,1.0
2346610,3.0
2343663,2.0
2356299,1.0
2356990,1.0
2355986,1.0
2317282,0.0
2316022,1.0
2362356,2.0
2316711,1.0
2358717,1.0
2359063,3.0
2320302,1.0
2319353,1.0
2350647,1.0
2357083,1.0
2350923,1.0
2334134,1.0
2333990,1.0
2316410,1.0
2351555,1.0
2352191,1.0
2339358,1.0
2348605,1.0
2365046,3.0
2353691,3.0
2336932,1.0
2347061,2.0
2348602,2.0
2321824,1.0
2362645,2.0
2365493,1.0
2333897,2.0
2365702,2.0
2359531,0.0
2349957,2.0
2361125,1.0
2316472,1.0
2349595,3.0
2347445,3.0
2359125,3.0
2339521,2.0
2351056,2.0
2360171,1.0
2316247,1.0
2346725,3.0
2347225,2.0
2363442,1.0
2363061,3.0
2360068,3.0
2349452,1.0
2359221,3.0
2318219,1.0
2333937,1.0
2363674,0.0
2316541,1.0
2336227,1.0
2322013,1.0
2332614,2.0
2334154,2.0
2334212,1.0
2334228,0.0
2333670,2.0
2348429,1.0
2344914,2.0
2362022,1.0
2341660,1.0
2317067,1.0
2357513,1.0
2353769,4.0
2351694,2.0
2349347,2.0
2319301,1.0
2344054,1.0
2360435,1.0
2361010,1.0
2359697,1.0
2359082,3.0
2361708,0.0
2361501,1.0
2360494,1.0
2364872,1.0
2346719,3.0
2317059,1.0
2351847,2.0
2317486,1.0
2360101,3.0
2335094,1.0
2357122,1.0
2359877,1.0
2317035,1.0
2321252,1.0
2352284,4.0
2353396,1.0
2362410,3.0
2359577,1.0
2320687,1.0
2359589,1.0
2338361,1.0
2351451,1.0
2340772,1.0
2343797,1.0
2341149,1.0
2321751,1.0
2343149,1.0
2356885,3.0
2361500,1.0
2362223,1.0
2319264,1.0
2336477,1.0
2357171,1.0
2340847,2.0
2341667,1.0
2319625,1.0
2344738,1.0
2339173,1.0
2352946,1.0
2353114,1.0
2347914,1.0
2336435,1.0
2346449,1.0
2363079,3.0
2341045,1.0
2334989,1.0
2356504,1.0
2318234,2.0
2340904,1.0
2338328,1.0
2347652,1.0
2334116,1.0
2347809,3.0
2345141,1.0
2319456,1.0
2321015,1.0
2334392,1.0
2348273,2.0
2353187,1.0
2348328,3.0
2356454,1.0
2363598,1.0
2353359,1.0
2321152,1.0
2363874,1.0
2336997,1.0
2347899,3.0
2333252,1.0
2321834,1.0
2349196,1.0
2339847,1.0
2362003,1.0
2334481,1.0
2350910,1.0
2317378,2.0
2332552,1.0
2349113,3.0
2354488,2.0
2334874,1.0
2320638,1.0
2317008,1.0
2334135,1.0
2362554,1.0
2348433,1.0
2364309,1.0
2319435,1.0
2345216,2.0
2319507,1.0
2334411,1.0
2349771,1.0
2353210,1.0
2355726,1.0
2362320,1.0
2362547,2.0
2363493,1.0
2320332,1.0
2357520,1.0
2345146,2.0
2337062,1.0
2316396,1.0
2321730,1.0
2355595,2.0
2355627,1.0
2351508,1.0
2339363,1.0
2321853,1.0
2364515,2.0
2349719,1.0
2353180,1.0
2335884,1.0
2362680,2.0
2338225,1.0
2345213,2.0
2356186,2.0
2365081,1.0
2355980,1.0
2361556,2.0
2340781,1.0
2333660,2.0
2333224,2.0
2355741,2.0
2365637,2.0
2365609,1.0
2319286,1.0
2350138,1.0
2348302,1.0
2345554,1.0
2356924,1.0
2316551,1.0
2316480,1.0
2361958,2.0
2350511,3.0
2337548,1.0
2354280,1.0
2348463,1.0
2318895,1.0
2337476,1.0
2344775,2.0
2341788,2.0
2341662,1.0
2365996,2.0
2363961,1.0
2334528,1.0
2365752,2.0
2365657,2.0
2361529,2.0
2361338,1.0
2317009,1.0
2332876,0.0
2355402,1.0
2348736,3.0
2319558,1.0
2332892,0.0
2317647,1.0
2338568,2.0
2346758,2.0
2358177,2.0
2318767,1.0
2336229,0.0
2344839,2.0
2321413,1.0
2338796,1.0
2321364,1.0
2348101,2.0
2353897,1.0
2341103,3.0
2318941,1.0
2362880,1.0
2316383,1.0
2362616,1.0
2316150,3.0
2366086,3.0
2347010,1.0
2322509,1.0
2322035,1.0
2320340,2.0
2348734,3.0
2360794,1.0
2320150,1.0
2347212,3.0
2359779,1.0
2351055,4.0
2343269,1.0
2354267,1.0
2336727,1.0
2355543,2.0
2346579,1.0
2359356,2.0
2333408,2.0
2336475,1.0
2365495,1.0
2358564,1.0
2342350,1.0
2316069,1.0
2342133,0.0
2318882,2.0
2333151,2.0
2341396,1.0
2356401,1.0
2348278,1.0
2342827,1.0
2321230,2.0
2333914,1.0
2361159,1.0
2352706,3.0
2355920,1.0
2334337,1.0
2340836,2.0
2316447,1.0
2316291,1.0
2358980,1.0
2344325,2.0
2354906,1.0
2342545,1.0
2342000,1.0
2359102,1.0
2337665,1.0
2335616,1.0
2342553,1.0
2366064,1.0
2332559,3.0
2344491,1.0
2335543,1.0
2358675,1.0
2344785,2.0
2337986,2.0
2337891,2.0
2334852,1.0
2333637,1.0
2343178,2.0
2337457,1.0
2340050,1.0
2338792,1.0
2364595,0.0
2317501,1.0
2346946,1.0
2334848,1.0
2336878,2.0
2321384,1.0
2341159,0.0
2319097,1.0
2347916,2.0
2344843,2.0
2334780,1.0
2342766,1.0
2355211,1.0
2322142,0.0
2316609,3.0
2338340,1.0
2350894,1.0
2354496,2.0
2333522,1.0
2349867,2.0
2365662,1.0
2343655,1.0
2334300,1.0
2343909,3.0
2337343,1.0
2334376,1.0
2317852,1.0
2337556,1.0
2321995,1.0
2350236,1.0
2336232,1.0
2336250,1.0
2344005,2.0
2342360,1.0
2343786,2.0
2319437,1.0
2316067,1.0
2316060,1.0
2338612,0.0
2345479,1.0
2318367,1.0
2342235,1.0
2316757,1.0
2332759,1.0
2319554,1.0
2347125,3.0
2346269,3.0
2354142,1.0
2320086,1.0
2357398,1.0
2335140,1.0
2340447,1.0
2365399,1.0
2336209,1.0
2365262,2.0
2352960,2.0
2349195,1.0
2355412,3.0
2345018,3.0
2316180,1.0
2345506,2.0
2319223,1.0
2343143,1.0
2320703,1.0
2345468,1.0
2347810,1.0
2347523,1.0
2356608,4.0
2365063,1.0
2344850,2.0
2357565,2.0
2343889,2.0
2348122,3.0
2321700,1.0
2355283,3.0
2319522,1.0
2332516,1.0
2340788,1.0
2337586,1.0
2337254,1.0
2361006,3.0
2349665,1.0
2319609,1.0
2319956,2.0
2344759,1.0
2349362,3.0
2357603,2.0
2359101,3.0
2361937,1.0
2334490,1.0
2344941,2.0
2363672,2.0
2334938,1.0
2358822,3.0
2363443,1.0
2344659,1.0
2342580,2.0
2349229,1.0
2344980,2.0
2339717,1.0
2349264,2.0
2364541,3.0
2347565,2.0
2319455,1.0
2364463,1.0
2334092,1.0
2322375,1.0
2334400,1.0
2318132,1.0
2318001,1.0
2356633,2.0
2340612,2.0
2342434,1.0
2317577,1.0
2355045,2.0
2362852,1.0
2317703,2.0
2317256,2.0
2344286,3.0
2352253,2.0
2339600,2.0
2343970,3.0
2321490,1.0
2322317,2.0
2316279,2.0
2340851,1.0
2341911,1.0
2347433,2.0
2341664,3.0
2343081,3.0
2316065,2.0
2321968,2.0
2352250,2.0
2338217,1.0
2352322,2.0
2344605,2.0
2344128,3.0
2317615,1.0
2316799,2.0
2321776,3.0
2322224,2.0
2357068,1.0
2346726,2.0
2359955,1.0
2340599,2.0
2346462,1.0
2335172,1.0
2336694,1.0
2342104,3.0
2321739,1.0
2356499,1.0
2354287,1.0
2317461,3.0
2317850,2.0
2347619,3.0
2337162,1.0
2335180,1.0
2346685,3.0
2333040,1.0
2347020,1.0
2358212,0.0
2338272,2.0
2359197,3.0
2357215,2.0
2352661,1.0
2338103,3.0
2334384,1.0
2365569,1.0
2345443,2.0
2322325,2.0
2320747,1.0
2337697,0.0
2344411,2.0
2340593,1.0
2316988,1.0
2317083,1.0
2351598,1.0
2357597,2.0
2341514,1.0
2347827,1.0
2337782,1.0
2349114,1.0
2334853,1.0
